period_date,fips_code,state_fips,unemployment_rate
2023-01-01,29229,29,3.7
2024-01-01,29229,29,4.7
2000-01-01,29510,29,5.4
2001-01-01,29510,29,6.8
2002-01-01,29510,29,8.0
2003-01-01,29510,29,8.6
2004-01-01,29510,29,8.9
2005-01-01,29510,29,8.2
2006-01-01,29510,29,6.9
2007-01-01,29510,29,7.1
2008-01-01,29510,29,7.8
2009-01-01,29510,29,11.5
2010-01-01,29510,29,11.3
2011-01-01,29510,29,10.4
2012-01-01,29510,29,8.7
2013-01-01,29510,29,8.4
2014-01-01,29510,29,7.6
2015-01-01,29510,29,6.2
2016-01-01,29510,29,5.0
2017-01-01,29510,29,4.1
2018-01-01,29510,29,3.6
2019-01-01,29510,29,3.5
2020-01-01,29510,29,8.1
2021-01-01,29510,29,5.5
2022-01-01,29510,29,3.0
2023-01-01,29510,29,3.5
2024-01-01,29510,29,4.1
2000-01-01,30001,30,4.2
2001-01-01,30001,30,3.5
2002-01-01,30001,30,3.8
2003-01-01,30001,30,3.8
2004-01-01,30001,30,3.7
2005-01-01,30001,30,3.4
2006-01-01,30001,30,2.9
2007-01-01,30001,30,2.7
2008-01-01,30001,30,3.8
2009-01-01,30001,30,5.2
2010-01-01,30001,30,5.8
2011-01-01,30001,30,5.8
2012-01-01,30001,30,5.2
2013-01-01,30001,30,4.6
2014-01-01,30001,30,3.7
2015-01-01,30001,30,3.5
2016-01-01,30001,30,3.8
2017-01-01,30001,30,3.5
2018-01-01,30001,30,3.5
2019-01-01,30001,30,3.3
2020-01-01,30001,30,4.4
2021-01-01,30001,30,3.1
2022-01-01,30001,30,2.6
2023-01-01,30001,30,2.5
2024-01-01,30001,30,2.7
2000-01-01,30003,30,9.5
2001-01-01,30003,30,12.0
2002-01-01,30003,30,11.0
2003-01-01,30003,30,11.6
2004-01-01,30003,30,9.1
2005-01-01,30003,30,8.6
2006-01-01,30003,30,6.6
2007-01-01,30003,30,6.3
2008-01-01,30003,30,7.6
2009-01-01,30003,30,9.8
2010-01-01,30003,30,10.8
2011-01-01,30003,30,11.5
2012-01-01,30003,30,11.7
2013-01-01,30003,30,13.8
2014-01-01,30003,30,9.9
2015-01-01,30003,30,6.8
2016-01-01,30003,30,7.4
2017-01-01,30003,30,13.5
2018-01-01,30003,30,9.5
2019-01-01,30003,30,7.3
2020-01-01,30003,30,7.2
2021-01-01,30003,30,7.5
2022-01-01,30003,30,4.3
2023-01-01,30003,30,3.9
2024-01-01,30003,30,4.4
2000-01-01,30005,30,5.5
2001-01-01,30005,30,4.7
2002-01-01,30005,30,5.0
2003-01-01,30005,30,4.8
2004-01-01,30005,30,4.5
2005-01-01,30005,30,4.3
2006-01-01,30005,30,3.3
2007-01-01,30005,30,3.6
2008-01-01,30005,30,4.2
2009-01-01,30005,30,5.4
2010-01-01,30005,30,6.5
2011-01-01,30005,30,6.7
2012-01-01,30005,30,6.2
2013-01-01,30005,30,6.0
2014-01-01,30005,30,5.8
2015-01-01,30005,30,5.1
2016-01-01,30005,30,3.9
2017-01-01,30005,30,3.4
2018-01-01,30005,30,3.5
2019-01-01,30005,30,3.1
2020-01-01,30005,30,3.8
2021-01-01,30005,30,3.1
2022-01-01,30005,30,2.6
2023-01-01,30005,30,2.7
2024-01-01,30005,30,3.0
2000-01-01,30007,30,4.5
2001-01-01,30007,30,4.4
2002-01-01,30007,30,4.1
2003-01-01,30007,30,4.7
2004-01-01,30007,30,4.3
2005-01-01,30007,30,3.8
2006-01-01,30007,30,3.2
2007-01-01,30007,30,3.1
2008-01-01,30007,30,5.1
2009-01-01,30007,30,8.0
2010-01-01,30007,30,7.2
2011-01-01,30007,30,7.0
2012-01-01,30007,30,7.2
2013-01-01,30007,30,6.2
2014-01-01,30007,30,5.3
2015-01-01,30007,30,5.2
2016-01-01,30007,30,4.1
2017-01-01,30007,30,3.9
2018-01-01,30007,30,3.3
2019-01-01,30007,30,3.2
2020-01-01,30007,30,4.8
2021-01-01,30007,30,3.1
2022-01-01,30007,30,2.6
2023-01-01,30007,30,2.5
2024-01-01,30007,30,2.5
2000-01-01,30009,30,4.5
2001-01-01,30009,30,4.2
2002-01-01,30009,30,3.9
2003-01-01,30009,30,3.9
2004-01-01,30009,30,4.1
2005-01-01,30009,30,3.6
2006-01-01,30009,30,2.9
2007-01-01,30009,30,2.7
2008-01-01,30009,30,4.0
2009-01-01,30009,30,5.9
2010-01-01,30009,30,6.3
2011-01-01,30009,30,5.5
2012-01-01,30009,30,4.5
2013-01-01,30009,30,4.4
2014-01-01,30009,30,3.9
2015-01-01,30009,30,3.8
2016-01-01,30009,30,4.3
2017-01-01,30009,30,3.9
2018-01-01,30009,30,3.7
2019-01-01,30009,30,3.6
2020-01-01,30009,30,6.2
2021-01-01,30009,30,3.5
2022-01-01,30009,30,2.7
2023-01-01,30009,30,2.6
2024-01-01,30009,30,2.9
2000-01-01,30011,30,3.6
2001-01-01,30011,30,3.3
2002-01-01,30011,30,3.3
2003-01-01,30011,30,3.1
2004-01-01,30011,30,3.2
2005-01-01,30011,30,3.8
2006-01-01,30011,30,3.4
2007-01-01,30011,30,2.9
2008-01-01,30011,30,3.0
2009-01-01,30011,30,3.9
2010-01-01,30011,30,3.7
2011-01-01,30011,30,3.8
2012-01-01,30011,30,3.2
2013-01-01,30011,30,3.1
2014-01-01,30011,30,3.2
2015-01-01,30011,30,3.3
2016-01-01,30011,30,2.9
2017-01-01,30011,30,2.7
2018-01-01,30011,30,2.7
2019-01-01,30011,30,3.0
2020-01-01,30011,30,2.9
2021-01-01,30011,30,2.6
2022-01-01,30011,30,2.1
2023-01-01,30011,30,2.0
2024-01-01,30011,30,2.3
2000-01-01,30013,30,5.0
2001-01-01,30013,30,4.6
2002-01-01,30013,30,4.4
2003-01-01,30013,30,4.5
2004-01-01,30013,30,4.2
2005-01-01,30013,30,4.0
2006-01-01,30013,30,3.3
2007-01-01,30013,30,3.3
2008-01-01,30013,30,4.3
2009-01-01,30013,30,5.6
2010-01-01,30013,30,6.2
2011-01-01,30013,30,6.1
2012-01-01,30013,30,5.4
2013-01-01,30013,30,5.0
2014-01-01,30013,30,4.3
2015-01-01,30013,30,4.1
2016-01-01,30013,30,4.1
2017-01-01,30013,30,3.8
2018-01-01,30013,30,3.6
2019-01-01,30013,30,3.4
2020-01-01,30013,30,5.8
2021-01-01,30013,30,3.3
2022-01-01,30013,30,2.6
2023-01-01,30013,30,2.7
2024-01-01,30013,30,3.0
2000-01-01,30015,30,3.8
2001-01-01,30015,30,3.6
2002-01-01,30015,30,3.6
2003-01-01,30015,30,3.4
2004-01-01,30015,30,3.3
2005-01-01,30015,30,3.5
2006-01-01,30015,30,2.7
2007-01-01,30015,30,3.0
2008-01-01,30015,30,3.3
2009-01-01,30015,30,4.2
2010-01-01,30015,30,4.3
2011-01-01,30015,30,4.3
2012-01-01,30015,30,3.8
2013-01-01,30015,30,3.6
2014-01-01,30015,30,3.2
2015-01-01,30015,30,3.3
2016-01-01,30015,30,3.5
2017-01-01,30015,30,3.0
2018-01-01,30015,30,2.7
2019-01-01,30015,30,2.5
2020-01-01,30015,30,3.5
2021-01-01,30015,30,2.5
2022-01-01,30015,30,2.1
2023-01-01,30015,30,2.6
2024-01-01,30015,30,2.4
2000-01-01,30017,30,4.6
2001-01-01,30017,30,4.1
2002-01-01,30017,30,3.9
2003-01-01,30017,30,3.9
2004-01-01,30017,30,4.1
2005-01-01,30017,30,3.8
2006-01-01,30017,30,3.1
2007-01-01,30017,30,3.2
2008-01-01,30017,30,3.9
2009-01-01,30017,30,5.1
2010-01-01,30017,30,4.4
2011-01-01,30017,30,3.9
2012-01-01,30017,30,3.5
2013-01-01,30017,30,3.3
2014-01-01,30017,30,3.2
2015-01-01,30017,30,3.4
2016-01-01,30017,30,3.5
2017-01-01,30017,30,3.1
2018-01-01,30017,30,3.0
2019-01-01,30017,30,2.8
2020-01-01,30017,30,4.7
2021-01-01,30017,30,3.0
2022-01-01,30017,30,2.4
2023-01-01,30017,30,2.5
2024-01-01,30017,30,2.5
2000-01-01,30019,30,4.7
2001-01-01,30019,30,4.5
2002-01-01,30019,30,4.4
2003-01-01,30019,30,4.5
2004-01-01,30019,30,4.1
2005-01-01,30019,30,3.6
2006-01-01,30019,30,3.0
2007-01-01,30019,30,2.6
2008-01-01,30019,30,3.4
2009-01-01,30019,30,4.3
2010-01-01,30019,30,3.4
2011-01-01,30019,30,3.4
2012-01-01,30019,30,3.1
2013-01-01,30019,30,3.2
2014-01-01,30019,30,3.0
2015-01-01,30019,30,2.6
2016-01-01,30019,30,2.9
2017-01-01,30019,30,2.5
2018-01-01,30019,30,2.4
2019-01-01,30019,30,2.1
2020-01-01,30019,30,3.1
2021-01-01,30019,30,2.2
2022-01-01,30019,30,2.0
2023-01-01,30019,30,2.0
2024-01-01,30019,30,2.1
2000-01-01,30021,30,4.1
2001-01-01,30021,30,3.6
2002-01-01,30021,30,3.5
2003-01-01,30021,30,3.4
2004-01-01,30021,30,4.0
2005-01-01,30021,30,3.5
2006-01-01,30021,30,2.8
2007-01-01,30021,30,2.7
2008-01-01,30021,30,3.4
2009-01-01,30021,30,4.9
2010-01-01,30021,30,4.1
2011-01-01,30021,30,3.5
2012-01-01,30021,30,3.2
2013-01-01,30021,30,3.1
2014-01-01,30021,30,2.6
2015-01-01,30021,30,3.2
2016-01-01,30021,30,4.0
2017-01-01,30021,30,3.1
2018-01-01,30021,30,2.7
2019-01-01,30021,30,2.4
2020-01-01,30021,30,5.5
2021-01-01,30021,30,3.1
2022-01-01,30021,30,2.3
2023-01-01,30021,30,2.3
2024-01-01,30021,30,2.4
2000-01-01,30023,30,7.2
2001-01-01,30023,30,6.7
2002-01-01,30023,30,6.2
2003-01-01,30023,30,6.5
2004-01-01,30023,30,6.5
2005-01-01,30023,30,5.9
2006-01-01,30023,30,4.7
2007-01-01,30023,30,4.5
2008-01-01,30023,30,6.2
2009-01-01,30023,30,7.9
2010-01-01,30023,30,6.0
2011-01-01,30023,30,5.9
2012-01-01,30023,30,5.4
2013-01-01,30023,30,4.9
2014-01-01,30023,30,4.3
2015-01-01,30023,30,4.0
2016-01-01,30023,30,4.9
2017-01-01,30023,30,4.5
2018-01-01,30023,30,4.5
2019-01-01,30023,30,4.0
2020-01-01,30023,30,6.3
2021-01-01,30023,30,4.1
2022-01-01,30023,30,3.1
2023-01-01,30023,30,3.2
2024-01-01,30023,30,3.3
2000-01-01,30025,30,3.7
2001-01-01,30025,30,2.9
2002-01-01,30025,30,3.3
2003-01-01,30025,30,3.1
2004-01-01,30025,30,3.0
2005-01-01,30025,30,2.6
2006-01-01,30025,30,1.9
2007-01-01,30025,30,1.9
2008-01-01,30025,30,2.4
2009-01-01,30025,30,3.3
2010-01-01,30025,30,3.0
2011-01-01,30025,30,2.5
2012-01-01,30025,30,2.0
2013-01-01,30025,30,2.0
2014-01-01,30025,30,1.9
2015-01-01,30025,30,2.4
2016-01-01,30025,30,3.9
2017-01-01,30025,30,2.8
2018-01-01,30025,30,1.9
2019-01-01,30025,30,1.9
2020-01-01,30025,30,4.1
2021-01-01,30025,30,2.7
2022-01-01,30025,30,1.7
2023-01-01,30025,30,1.7
2024-01-01,30025,30,1.7
2000-01-01,30027,30,5.3
2001-01-01,30027,30,5.3
2002-01-01,30027,30,4.8
2003-01-01,30027,30,5.1
2004-01-01,30027,30,5.2
2005-01-01,30027,30,4.9
2006-01-01,30027,30,4.0
2007-01-01,30027,30,3.8
2008-01-01,30027,30,4.4
2009-01-01,30027,30,5.7
2010-01-01,30027,30,6.3
2011-01-01,30027,30,5.8
2012-01-01,30027,30,5.2
2013-01-01,30027,30,4.8
2014-01-01,30027,30,4.3
2015-01-01,30027,30,4.2
2016-01-01,30027,30,4.2
2017-01-01,30027,30,4.2
2018-01-01,30027,30,3.8
2019-01-01,30027,30,3.3
2020-01-01,30027,30,4.7
2021-01-01,30027,30,3.4
2022-01-01,30027,30,3.0
2023-01-01,30027,30,2.9
2024-01-01,30027,30,3.1
2000-01-01,30029,30,5.3
2001-01-01,30029,30,5.4
2002-01-01,30029,30,5.3
2003-01-01,30029,30,5.9
2004-01-01,30029,30,5.6
2005-01-01,30029,30,4.6
2006-01-01,30029,30,3.7
2007-01-01,30029,30,3.8
2008-01-01,30029,30,6.2
2009-01-01,30029,30,12.2
2010-01-01,30029,30,11.9
2011-01-01,30029,30,10.5
2012-01-01,30029,30,8.7
2013-01-01,30029,30,7.5
2014-01-01,30029,30,6.4
2015-01-01,30029,30,5.8
2016-01-01,30029,30,5.3
2017-01-01,30029,30,4.9
2018-01-01,30029,30,4.4
2019-01-01,30029,30,4.3
2020-01-01,30029,30,7.1
2021-01-01,30029,30,3.7
2022-01-01,30029,30,2.9
2023-01-01,30029,30,2.9
2024-01-01,30029,30,3.2
2000-01-01,30031,30,3.6
2001-01-01,30031,30,3.4
2002-01-01,30031,30,3.5
2003-01-01,30031,30,3.6
2004-01-01,30031,30,3.5
2005-01-01,30031,30,3.0
2006-01-01,30031,30,2.3
2007-01-01,30031,30,2.5
2008-01-01,30031,30,3.9
2009-01-01,30031,30,7.2
2010-01-01,30031,30,6.7
2011-01-01,30031,30,5.7
2012-01-01,30031,30,4.9
2013-01-01,30031,30,4.0
2014-01-01,30031,30,3.5
2015-01-01,30031,30,3.1
2016-01-01,30031,30,3.0
2017-01-01,30031,30,2.9
2018-01-01,30031,30,2.6
2019-01-01,30031,30,2.4
2020-01-01,30031,30,5.2
2021-01-01,30031,30,2.5
2022-01-01,30031,30,2.0
2023-01-01,30031,30,2.1
2024-01-01,30031,30,2.3
2000-01-01,30033,30,4.2
2001-01-01,30033,30,3.2
2002-01-01,30033,30,3.7
2003-01-01,30033,30,3.5
2004-01-01,30033,30,3.6
2005-01-01,30033,30,3.9
2006-01-01,30033,30,3.4
2007-01-01,30033,30,2.8
2008-01-01,30033,30,3.3
2009-01-01,30033,30,3.8
2010-01-01,30033,30,3.5
2011-01-01,30033,30,3.7
2012-01-01,30033,30,3.0
2013-01-01,30033,30,3.0
2014-01-01,30033,30,2.7
2015-01-01,30033,30,2.9
2016-01-01,30033,30,3.3
2017-01-01,30033,30,3.0
2018-01-01,30033,30,2.8
2019-01-01,30033,30,2.6
2020-01-01,30033,30,2.9
2021-01-01,30033,30,2.7
2022-01-01,30033,30,2.9
2023-01-01,30033,30,3.2
2024-01-01,30033,30,3.3
2000-01-01,30035,30,8.2
2001-01-01,30035,30,7.6
2002-01-01,30035,30,7.0
2003-01-01,30035,30,7.9
2004-01-01,30035,30,8.1
2005-01-01,30035,30,7.4
2006-01-01,30035,30,6.6
2007-01-01,30035,30,7.7
2008-01-01,30035,30,8.5
2009-01-01,30035,30,9.7
2010-01-01,30035,30,9.6
2011-01-01,30035,30,10.9
2012-01-01,30035,30,9.6
2013-01-01,30035,30,9.9
2014-01-01,30035,30,10.5
2015-01-01,30035,30,9.2
2016-01-01,30035,30,8.3
2017-01-01,30035,30,7.6
2018-01-01,30035,30,7.4
2019-01-01,30035,30,7.1
2020-01-01,30035,30,9.1
2021-01-01,30035,30,6.5
2022-01-01,30035,30,4.8
2023-01-01,30035,30,4.7
2024-01-01,30035,30,4.5
2000-01-01,30037,30,5.3
2001-01-01,30037,30,4.7
2002-01-01,30037,30,5.1
2003-01-01,30037,30,6.5
2004-01-01,30037,30,5.9
2005-01-01,30037,30,4.6
2006-01-01,30037,30,3.6
2007-01-01,30037,30,3.7
2008-01-01,30037,30,4.6
2009-01-01,30037,30,5.4
2010-01-01,30037,30,6.7
2011-01-01,30037,30,4.8
2012-01-01,30037,30,4.6
2013-01-01,30037,30,5.0
2014-01-01,30037,30,4.6
2015-01-01,30037,30,4.4
2016-01-01,30037,30,4.8
2017-01-01,30037,30,5.2
2018-01-01,30037,30,4.8
2019-01-01,30037,30,3.8
2020-01-01,30037,30,4.6
2021-01-01,30037,30,3.6
2022-01-01,30037,30,3.2
2023-01-01,30037,30,2.3
2024-01-01,30037,30,3.3
2000-01-01,30039,30,6.3
2001-01-01,30039,30,6.3
2002-01-01,30039,30,6.0
2003-01-01,30039,30,5.8
2004-01-01,30039,30,5.5
2005-01-01,30039,30,5.7
2006-01-01,30039,30,4.3
2007-01-01,30039,30,4.5
2008-01-01,30039,30,6.2
2009-01-01,30039,30,10.8
2010-01-01,30039,30,9.1
2011-01-01,30039,30,8.7
2012-01-01,30039,30,7.9
2013-01-01,30039,30,7.5
2014-01-01,30039,30,6.8
2015-01-01,30039,30,6.4
2016-01-01,30039,30,7.4
2017-01-01,30039,30,7.2
2018-01-01,30039,30,6.5
2019-01-01,30039,30,6.8
2020-01-01,30039,30,9.8
2021-01-01,30039,30,5.5
2022-01-01,30039,30,4.8
2023-01-01,30039,30,4.7
2024-01-01,30039,30,5.2
2000-01-01,30041,30,4.9
2001-01-01,30041,30,4.4
2002-01-01,30041,30,4.2
2003-01-01,30041,30,4.4
2004-01-01,30041,30,4.5
2005-01-01,30041,30,4.3
2006-01-01,30041,30,3.7
2007-01-01,30041,30,3.9
2008-01-01,30041,30,4.7
2009-01-01,30041,30,5.7
2010-01-01,30041,30,5.7
2011-01-01,30041,30,6.0
2012-01-01,30041,30,5.6
2013-01-01,30041,30,6.5
2014-01-01,30041,30,5.8
2015-01-01,30041,30,4.3
2016-01-01,30041,30,4.8
2017-01-01,30041,30,4.2
2018-01-01,30041,30,3.8
2019-01-01,30041,30,4.0
2020-01-01,30041,30,5.3
2021-01-01,30041,30,3.4
2022-01-01,30041,30,2.6
2023-01-01,30041,30,2.4
2024-01-01,30041,30,2.6
2000-01-01,30043,30,4.7
2001-01-01,30043,30,4.4
2002-01-01,30043,30,4.4
2003-01-01,30043,30,4.3
2004-01-01,30043,30,4.3
2005-01-01,30043,30,4.0
2006-01-01,30043,30,3.5
2007-01-01,30043,30,3.0
2008-01-01,30043,30,4.3
2009-01-01,30043,30,6.6
2010-01-01,30043,30,6.2
2011-01-01,30043,30,6.0
2012-01-01,30043,30,5.3
2013-01-01,30043,30,4.8
2014-01-01,30043,30,4.6
2015-01-01,30043,30,4.2
2016-01-01,30043,30,4.6
2017-01-01,30043,30,4.3
2018-01-01,30043,30,3.8
2019-01-01,30043,30,3.4
2020-01-01,30043,30,5.1
2021-01-01,30043,30,3.3
2022-01-01,30043,30,2.6
2023-01-01,30043,30,2.7
2024-01-01,30043,30,2.8
2000-01-01,30045,30,4.6
2001-01-01,30045,30,4.1
2002-01-01,30045,30,5.0
2003-01-01,30045,30,4.4
2004-01-01,30045,30,4.2
2005-01-01,30045,30,4.5
2006-01-01,30045,30,3.3
2007-01-01,30045,30,3.6
2008-01-01,30045,30,4.0
2009-01-01,30045,30,5.5
2010-01-01,30045,30,6.3
2011-01-01,30045,30,5.9
2012-01-01,30045,30,5.0
2013-01-01,30045,30,4.8
2014-01-01,30045,30,4.2
2015-01-01,30045,30,3.5
2016-01-01,30045,30,3.4
2017-01-01,30045,30,3.7
2018-01-01,30045,30,3.3
2019-01-01,30045,30,3.1
2020-01-01,30045,30,4.8
2021-01-01,30045,30,2.6
2022-01-01,30045,30,2.5
2023-01-01,30045,30,2.5
2024-01-01,30045,30,2.9
2000-01-01,30047,30,5.6
2001-01-01,30047,30,7.3
2002-01-01,30047,30,6.8
2003-01-01,30047,30,6.2
2004-01-01,30047,30,6.0
2005-01-01,30047,30,5.5
2006-01-01,30047,30,4.7
2007-01-01,30047,30,5.2
2008-01-01,30047,30,7.0
2009-01-01,30047,30,9.6
2010-01-01,30047,30,8.8
2011-01-01,30047,30,8.7
2012-01-01,30047,30,7.4
2013-01-01,30047,30,6.4
2014-01-01,30047,30,5.5
2015-01-01,30047,30,5.1
2016-01-01,30047,30,4.9
2017-01-01,30047,30,4.5
2018-01-01,30047,30,4.2
2019-01-01,30047,30,4.2
2020-01-01,30047,30,6.0
2021-01-01,30047,30,3.8
2022-01-01,30047,30,3.0
2023-01-01,30047,30,3.3
2024-01-01,30047,30,3.6
2000-01-01,30049,30,4.1
2001-01-01,30049,30,4.1
2002-01-01,30049,30,4.1
2003-01-01,30049,30,3.9
2004-01-01,30049,30,3.9
2005-01-01,30049,30,3.8
2006-01-01,30049,30,3.1
2007-01-01,30049,30,2.9
2008-01-01,30049,30,3.8
2009-01-01,30049,30,5.2
2010-01-01,30049,30,5.4
2011-01-01,30049,30,5.1
2012-01-01,30049,30,4.7
2013-01-01,30049,30,4.3
2014-01-01,30049,30,3.7
2015-01-01,30049,30,3.4
2016-01-01,30049,30,3.4
2017-01-01,30049,30,3.6
2018-01-01,30049,30,3.4
2019-01-01,30049,30,3.1
2020-01-01,30049,30,5.1
2021-01-01,30049,30,3.1
2022-01-01,30049,30,2.5
2023-01-01,30049,30,2.5
2024-01-01,30049,30,2.7
2000-01-01,30051,30,4.3
2001-01-01,30051,30,4.0
2002-01-01,30051,30,4.1
2003-01-01,30051,30,4.1
2004-01-01,30051,30,4.2
2005-01-01,30051,30,4.5
2006-01-01,30051,30,3.0
2007-01-01,30051,30,2.7
2008-01-01,30051,30,3.8
2009-01-01,30051,30,4.5
2010-01-01,30051,30,4.2
2011-01-01,30051,30,3.8
2012-01-01,30051,30,3.9
2013-01-01,30051,30,3.4
2014-01-01,30051,30,3.2
2015-01-01,30051,30,2.7
2016-01-01,30051,30,3.1
2017-01-01,30051,30,2.8
2018-01-01,30051,30,2.4
2019-01-01,30051,30,2.3
2020-01-01,30051,30,2.5
2021-01-01,30051,30,2.1
2022-01-01,30051,30,2.2
2023-01-01,30051,30,2.1
2024-01-01,30051,30,2.1
2000-01-01,30053,30,8.4
2001-01-01,30053,30,8.8
2002-01-01,30053,30,9.2
2003-01-01,30053,30,12.3
2004-01-01,30053,30,10.0
2005-01-01,30053,30,8.3
2006-01-01,30053,30,6.6
2007-01-01,30053,30,7.1
2008-01-01,30053,30,10.0
2009-01-01,30053,30,15.3
2010-01-01,30053,30,14.7
2011-01-01,30053,30,14.2
2012-01-01,30053,30,12.1
2013-01-01,30053,30,12.7
2014-01-01,30053,30,11.1
2015-01-01,30053,30,10.3
2016-01-01,30053,30,9.8
2017-01-01,30053,30,9.0
2018-01-01,30053,30,7.8
2019-01-01,30053,30,7.7
2020-01-01,30053,30,10.6
2021-01-01,30053,30,6.2
2022-01-01,30053,30,5.1
2023-01-01,30053,30,5.1
2024-01-01,30053,30,5.7
2000-01-01,30055,30,3.7
2001-01-01,30055,30,2.9
2002-01-01,30055,30,2.7
2003-01-01,30055,30,3.4
2004-01-01,30055,30,2.9
2005-01-01,30055,30,3.3
2006-01-01,30055,30,2.5
2007-01-01,30055,30,2.1
2008-01-01,30055,30,2.6
2009-01-01,30055,30,3.3
2010-01-01,30055,30,2.8
2011-01-01,30055,30,2.9
2012-01-01,30055,30,2.8
2013-01-01,30055,30,2.4
2014-01-01,30055,30,2.3
2015-01-01,30055,30,2.2
2016-01-01,30055,30,2.3
2017-01-01,30055,30,2.4
2018-01-01,30055,30,2.1
2019-01-01,30055,30,2.2
2020-01-01,30055,30,3.2
2021-01-01,30055,30,2.1
2022-01-01,30055,30,2.1
2023-01-01,30055,30,2.1
2024-01-01,30055,30,2.4
2000-01-01,30057,30,5.0
2001-01-01,30057,30,4.5
2002-01-01,30057,30,4.6
2003-01-01,30057,30,4.8
2004-01-01,30057,30,4.2
2005-01-01,30057,30,3.5
2006-01-01,30057,30,3.0
2007-01-01,30057,30,2.7
2008-01-01,30057,30,3.9
2009-01-01,30057,30,6.6
2010-01-01,30057,30,7.4
2011-01-01,30057,30,7.0
2012-01-01,30057,30,6.1
2013-01-01,30057,30,5.4
2014-01-01,30057,30,4.6
2015-01-01,30057,30,3.7
2016-01-01,30057,30,4.4
2017-01-01,30057,30,4.4
2018-01-01,30057,30,3.9
2019-01-01,30057,30,3.6
2020-01-01,30057,30,5.4
2021-01-01,30057,30,3.5
2022-01-01,30057,30,2.5
2023-01-01,30057,30,3.1
2024-01-01,30057,30,4.6
2000-01-01,30059,30,5.9
2001-01-01,30059,30,5.8
2002-01-01,30059,30,5.8
2003-01-01,30059,30,5.7
2004-01-01,30059,30,5.8
2005-01-01,30059,30,4.6
2006-01-01,30059,30,4.2
2007-01-01,30059,30,5.4
2008-01-01,30059,30,6.5
2009-01-01,30059,30,8.8
2010-01-01,30059,30,8.0
2011-01-01,30059,30,7.1
2012-01-01,30059,30,5.3
2013-01-01,30059,30,5.1
2014-01-01,30059,30,4.3
2015-01-01,30059,30,3.7
2016-01-01,30059,30,4.1
2017-01-01,30059,30,4.4
2018-01-01,30059,30,3.9
2019-01-01,30059,30,3.5
2020-01-01,30059,30,4.7
2021-01-01,30059,30,2.6
2022-01-01,30059,30,2.3
2023-01-01,30059,30,2.5
2024-01-01,30059,30,2.5
2000-01-01,30061,30,6.5
2001-01-01,30061,30,6.5
2002-01-01,30061,30,6.9
2003-01-01,30061,30,7.1
2004-01-01,30061,30,6.2
2005-01-01,30061,30,5.7
2006-01-01,30061,30,4.8
2007-01-01,30061,30,4.5
2008-01-01,30061,30,6.6
2009-01-01,30061,30,10.8
2010-01-01,30061,30,12.4
2011-01-01,30061,30,11.6
2012-01-01,30061,30,10.6
2013-01-01,30061,30,10.2
2014-01-01,30061,30,9.1
2015-01-01,30061,30,8.5
2016-01-01,30061,30,7.4
2017-01-01,30061,30,7.0
2018-01-01,30061,30,6.7
2019-01-01,30061,30,5.4
2020-01-01,30061,30,9.2
2021-01-01,30061,30,4.9
2022-01-01,30061,30,4.5
2023-01-01,30061,30,4.0
2024-01-01,30061,30,4.9
2000-01-01,30063,30,4.1
2001-01-01,30063,30,4.0
2002-01-01,30063,30,4.0
2003-01-01,30063,30,4.1
2004-01-01,30063,30,4.0
2005-01-01,30063,30,3.7
2006-01-01,30063,30,3.1
2007-01-01,30063,30,3.3
2008-01-01,30063,30,4.6
2009-01-01,30063,30,6.6
2010-01-01,30063,30,7.2
2011-01-01,30063,30,6.4
2012-01-01,30063,30,5.7
2013-01-01,30063,30,5.1
2014-01-01,30063,30,4.4
2015-01-01,30063,30,4.0
2016-01-01,30063,30,3.7
2017-01-01,30063,30,3.5
2018-01-01,30063,30,3.2
2019-01-01,30063,30,3.1
2020-01-01,30063,30,5.9
2021-01-01,30063,30,3.1
2022-01-01,30063,30,2.5
2023-01-01,30063,30,2.5
2024-01-01,30063,30,2.8
2000-01-01,30065,30,6.1
2001-01-01,30065,30,5.7
2002-01-01,30065,30,6.3
2003-01-01,30065,30,6.1
2004-01-01,30065,30,6.0
2005-01-01,30065,30,5.3
2006-01-01,30065,30,3.9
2007-01-01,30065,30,5.1
2008-01-01,30065,30,5.4
2009-01-01,30065,30,6.9
2010-01-01,30065,30,6.7
2011-01-01,30065,30,6.3
2012-01-01,30065,30,5.2
2013-01-01,30065,30,4.9
2014-01-01,30065,30,4.0
2015-01-01,30065,30,4.4
2016-01-01,30065,30,6.7
2017-01-01,30065,30,5.7
2018-01-01,30065,30,5.3
2019-01-01,30065,30,4.9
2020-01-01,30065,30,7.5
2021-01-01,30065,30,5.3
2022-01-01,30065,30,3.7
2023-01-01,30065,30,3.6
2024-01-01,30065,30,4.1
2000-01-01,30067,30,5.2
2001-01-01,30067,30,4.8
2002-01-01,30067,30,4.7
2003-01-01,30067,30,4.9
2004-01-01,30067,30,4.5
2005-01-01,30067,30,4.0
2006-01-01,30067,30,3.2
2007-01-01,30067,30,3.4
2008-01-01,30067,30,4.9
2009-01-01,30067,30,8.3
2010-01-01,30067,30,8.6
2011-01-01,30067,30,8.0
2012-01-01,30067,30,6.7
2013-01-01,30067,30,6.2
2014-01-01,30067,30,5.6
2015-01-01,30067,30,4.9
2016-01-01,30067,30,4.4
2017-01-01,30067,30,3.9
2018-01-01,30067,30,3.8
2019-01-01,30067,30,3.4
2020-01-01,30067,30,7.2
